key,name
5749,J Wave
5750,Crashing Wave
5751,Punishing Wave
5752,Drainage
5753,Severe Contamination
5754,Final Sentence
5755,Ancient Stone
5756,Transform
5757,Ancient Libra
5758,Elemental Jammer
5759,the Bull of Ala Mhigo
5760,
5761,Demoralize
5762,Flaming Tizona
5763,Flaming Tizona
5764,the Curse
5765,the Curse
5766,Immortal Flame
5767,
5768,Bomb Spread
5769,attack
5770,Cauterize
5771,Holy Breath
5772,Holy Breath
5773,Diamond Storm
5774,Sphere Shatter
5775,Tail End
5776,attack
5777,Gallop
5778,Gallop
5779,Spellsword
5780,Overpower
5781,Rive
5782,Holmgang
5783,Iron Tempest
5784,Fire II
5785,attack
5786,Feast
5787,Disorienting Groan
5788,Oogle
5789,Bomb Toss
5790,Nutshell
5791,Somersault Slash
5792,10-tonze Slash
5793,Regorge
5794,Steel Scales
5795,Tetra Burst
5796,Therapeutic Shock
5797,Big Burst
5798,Boost
5799,Gobswing
5800,the Lion's Breath
5801,Gobjab
5802,Gobstraight
5803,attack
5804,Gobcut
5805,Therapeutic Shock
5806,Glupgloop
5807,Gobdash
5808,Spellsword
5809,Gobstraight
5810,
5811,Explosion
5812,Cermet Drill
5813,Panzerfaust
5814,Attack
5815,Kugelblitz
5816,Self-destruct
5817,Heavy Swing
5818,Skull Sunder
5819,Cure
5820,Triple Threat
5821,Fast Blade
5822,Savage Blade
5823,Gallop
5824,Fire II
5825,Rhino Attack
5826,Rhino Guard
5827,Holy
5828,Fire IV
5829,Sucker
5830,Flood
5831,Water III
5832,Mysterious Light
5833,Double Ray
5834,Enochian
5835,Wild Horn
5836,Kaltstrahl
5837,Pressure Increase
5838,Kaltstrahl
5839,Reducible Complexity
5840,Panzerschreck
5841,Panzerschreck
5842,Panzer Vor
5843,Bodyhurt Breakblock
5844,Brainhurt Breakblock
5845,オーケストリオン譜入手
5846,attack
5847,Cure
5848,Fire
5849,Banish III
5850,Triple Trial
5851,Chesed
5852,Tiferet
5853,Ain
5854,Ratzon
5855,Fiendish Rage
5856,Ein Sof Ohr
5857,Da'at
5858,Da'at
5859,Fiendish Wail
5860,Fiendish Wail
5861,Life Force
5862,Spirit
5863,Earth Shaker
5864,Yesod
5865,Pillar of Mercy
5866,Pillar of Mercy
5867,Malkuth
5868,Revelation
5869,Ascension
5870,Pillar of Severity
5871,Empty Hand
5872,Fumigate
5873,Flamethrower
5874,Stickyloom
5875,attack
5876,Zoomdoom
5877,Flashthoom
5878,Corporal Punishment
5879,Sizzlebeam
5880,Sizzlespark
5881,Uplander Doom
5882,Explosion
5883,Cermet Drill
5884,Panzerfaust
5885,Attack
5886,Kugelblitz
5887,Self-destruct
5888,Berserk
5889,Rear
5890,Smash
5891,Raging Axe
5892,Starstorm
5893,Lightning Spark
5894,Holy
5895,Aero
5896,Fast Blade
5897,attack
5898,Brute Force
5899,Mind Blast
5900,Final Punch
5901,Minefield
5902,Mine
5903,Hidden Minefield
5904,Hidden Mine
5905,Hidden Mine Shrapnel
5906,Mirage
5907,Supercharge
5908,attack
5909,Magicked Mark
5910,Final Apocalypse
5911,Single Buster
5912,Double Buster
5913,Rocket Drill
5914,attack
5915,Magicked Mark
5916,Height
5917,Height Error
5918,Enumeration
5919,Bio-arithmeticks
5920,attack
5921,Brute Force
5922,Ultra Flash
5923,Final Apocalypse
5924,Crashing Wave
5925,Final Beam
5926,Earth Missile
5927,Ice Missile
5928,Super Cyclone
5929,Final Sentence
5930,Uplander Doom
5931,Sizzlespark
5932,Impact of Hod
5933,attack
5934,Discharge
5935,Hydrothermal Missile
5936,Perpetual Ray
5937,Seed of the Sky
5938,Mega Beam
5939,Explosion
5940,Retribution
5941,Retribution
5942,100-megatonze Shock
5943,attack
5944,Brute Force
5945,Mind Blast
5946,attack
5947,Magicked Mark
5948,Single Buster
5949,Double Buster
5950,attack
5951,Magicked Mark
5952,Height
5953,Height Error
5954,Enumeration
5955,attack
5956,Brute Force
5957,Earth Missile
5958,Ice Missile
5959,Super Cyclone
5960,Mirage
5961,Supercharge
5962,Minefield
5963,Mine
5964,attack
5965,Flarethrower
5966,Double Rocket Punch
5967,Mega Beam
5968,Super Jump
5969,Apocalyptic Ray
5970,Apocalyptic Ray
5971,Short Needle
5972,Long Needle
5973,Long Needle
5974,J Kick
5975,Final Sentence
5976,Transform
5977,Water Bomb
5978,Palsynyxis
5979,Water Bomb
5980,Aqua Vitae
5981,Fowl Stench
5982,Moldy Sneeze
5983,Moldy Phlegm
5984,Ancient Aero
5985,Ancient Aero
5986,Iron Tempest
5987,Triple Trial
5988,Chesed
5989,Tiferet
5990,Ein
5991,Ratzon
5992,Fiendish Rage
5993,Ein Sof Ohr
5994,Da'at
5995,Da'at
5996,Fiendish Wail
5997,Fiendish Wail
5998,Life Force
5999,Spirit
6000,Earth Shaker
6001,Yesod
6002,Pillar of Mercy
6003,Pillar of Mercy
6004,Malkuth
6005,Revelation
6006,Ascension
6007,Pillar of Severity
6008,Empty Hand
6009,Cloud Call
6010,Lightning Bolt
6011,Quasar
6012,Touchdown
6013,Rear Hoof
6014,Attack
6015,Pom Praise
6016,Pom Praise
6017,Demoniacal Mogcane
6018,Pom-bom
6019,1000-kuponze Charge
6020,Pom Holy
6021,Terminus Est
6022,Terminus Est
6023,Terminus Est
6024,
6025,Bastardbluss
6026,Magitek Slug
6027,Magitek Spread
6028,Quickstep
6029,Magitek Turret
6030,Aetherochemical Laser
6031,Aetherochemical Grenado
6032,Self-destruct
6033,Self-destruct
6034,Aetherial Pulse
6035,Servant Enkindle
6036,Servant Enkindle
6037,the Scarlet Whisper
6038,Deafening Bellow
6039,Cauterize
6040,Touchdown
6041,
6042,Horrid Roar
6043,Horrid Roar
6044,Hot Wing
6045,Hot Wing
6046,Hot Tail
6047,Hot Tail
6048,Electric Predation
6049,Darkdragon Dive
6050,Darkdragon Dive
6051,the Serpent's Apple
6052,Original Sin
6053,Ripper Claw
6054,Fireball
6055,Dark Blizzard III
6056,Bone Shaker
6057,Final Chorus
6058,Final Chorus
6059,
6060,Flare Star
6061,Eye of the Tyrant
6062,High Jump
6063,Darkdragon Dive
6064,Darkdragon Dive
6065,Darkdragon Dive
6066,Geirskogul
6067,Soul Tether
6068,Ala Morn
6069,Drachenlance
6070,
6071,Deadly Curse
6072,Akh Morn
6073,Akh Morn
6074,
6075,Flame Blast
6076,Deafening Bellow
6077,Self-destruct
6078,Necropurge
6079,Necropurge
6080,Megiddo Flame
6081,Megiddo Flame
6082,Dark Eruption
6083,Dark Eruption
6084,Punishing Ray
6085,Evil Mist
6086,Void Call
6087,
6088,Mana Explosion
6089,Mana Eruption
6090,Mega Death
6091,Hell Wind
6092,Brand of the Fallen
6093,Sweet Steel
6094,Beguiling Mist
6095,Void Fire IV
6096,Rotten Breath
6097,Tail Drive
6098,Mow
6099,Voidblood
6100,Mortal Ray
6101,Fire
6102,Spontaneous Combustion
6103,Necropurge
6104,Necropurge
6105,Super Jump
6106,Super Jump
6107,Breath Wing
6108,
6109,Overpower
6110,Dead or Alive
6111,Pounce
6112,Cannonfire
6113,
6114,
6115,Excretion
6116,Excretion
6117,Megavolt
6118,Megavolt
6119,Flash Freeze
6120,Iceberg
6121,Iceberg
6122,Shardstorm
6123,Head Snatch
6124,Blanket Thunder
6125,Lightning Chain
6126,
6127,
6128,
6129,Galadion Ram
6130,Maelstrike
6131,Ghomoro Splitter
6132,Ghomoro Splitter
6133,Spread Shot
6134,Leg Graze
6135,Grenado Shot
6136,Poison Mist
6137,Bullet Hell
6138,Theriac
6139,Blast Trap
6140,
6141,Explosion
6142,Lead Shot
6143,放水
6144,Black Hole
6145,Doomsday
6146,Assimilation
6147,Transfiguration
6148,Transfiguration
6149,Flare Star
6150,Flare Star
6151,Explosion
6152,Aethernova
6153,Death Grip
6154,Coif Change
6155,Haircut
6156,Split End
6157,
6158,Coif Change
6159,Haircut
6160,Split End
6161,
6162,Extension
6163,Extension
6164,Super Jump
6165,Evil Switch
6166,Evil Curl
6167,Evil Tress
6168,Dancing Mad
6169,Mana Drain
6170,Dancing Mad
6171,Dancing Mad
6172,Graft
6173,
6174,Garrotte
6175,Bloodied Nail
6176,Depth Charge
6177,Aura Burst
6178,Penetration
6179,Dark Spike
6180,Silken Spray
6181,Pitfall
6182,Transfiguration
6183,Transfiguration
6184,Execration
6185,Execration
6186,Meteor Impact
6187,Debris Burst
6188,Earthen Heart
6189,Meteor
6190,Holy
6191,Acceleration Bomb
6192,Attack
6193,Attack
6194,Attack
6195,Implosion
6196,Arachne Web
6197,Tremblor
6198,Tremblor
6199,Tremblor
6200,Shadow Burst
6201,Spider Thread
6202,Frond Affeared
6203,Caustic Spray
6204,Silkscreen
6205,Deadly Thrust
6206,Realm Shaker
6207,Sticky Wicket
6208,Digestive Fluid
6209,Hatch
6210,the Widow's Kiss
6211,Self-destruct
6212,Pom-bom
6213,Pitfall
6214,Bitter Bile
6215,Sticky Wicket
6216,Critical Bite
6217,Silkscreen
6218,Deadly Thrust
6219,Realm Shaker
6220,Digestive Fluid
6221,Inner Demons
6222,Dark II
6223,Enochian
6224,Fire
6225,Fire IV
6226,Epigraph
6227,Fiery Epigraph
6228,Flaming Epigraph
6229,Trembling Epigraph
6230,Flaring Epigraph
6231,Tail Slap
6232,Murderous Shriek
6233,Big Burst
6234,Burst
6235,Electric Cachexia
6236,Dark Blizzard III
6237,Tight Tornado
6238,Arachne Web
6239,
6240,
6241,Cauterize
6242,Horrisonous Blast
6243,Khoomii
6244,Seismic Rift
6245,Excretion
6246,Head Snatch
6247,Spinning Edge
6248,Gust Slash
6249,Aeolian Edge
6250,Triple Slash
6251,Hide
6252,Sneak Attack
6253,Poisoned Blade
6254,Throwing Dagger
6255,Butcher's Block
6256,Storm's Eye
6257,Raging Rush
6258,Madness
6259,魔土器:呪印解除
6260,魔土器:サイトロ
6261,
6262,魔土器:自己強化
6263,魔土器:防御強化
6264,魔土器:宝箱増加
6265,魔土器:敵排除
6266,魔土器:敵変化
6267,魔土器:解呪
6268,魔土器:運気上昇
6269,魔土器:形態変化
6270,魔土器:魔法効果解除
6271,魔土器:マンティコア化
6272,魔土器:サキュバス化
6273,殴打
6274,ヴォイド・ファイラ
6275,地雷
6276,誘引トラップ
6277,弱体トラップ
6278,阻害トラップ
6279,トードトラップ
6280,the Widow's Embrace
6281,
6282,Mortal Chorus
6283,
6284,爆弾トラップ
6285,蘇生
6286,ウォーリアスペシャル
6287,ウォーリアバイオレンス
6288,ウォーリアダイナミック
6289,自爆
6290,爆発
6291,武器強化
6292,防具強化
6293,Roar
6294,Seed
6295,
6296,
6297,Seed
6298,the Scarlet Whisper
6299,Deafening Bellow
6300,Cauterize
6301,Touchdown
6302,Horrid Roar
6303,Hot Wing
6304,Hot Tail
6305,Electric Predation
6306,the Serpent's Apple
6307,Ripper Claw
6308,Final Chorus
6309,Flare Star
6310,Eye of the Tyrant
6311,High Jump
6312,Geirskogul
6313,Ala Morn
6314,Drachenlance
6315,Akh Morn
6316,Akh Morn
6317,Flame Blast
6318,Super Jump
6319,Self-destruct
6320,Mortal Chorus
6321,Loom
6322,Paralyze III
6323,Summon II
6324,モグモグスピン
6325,
6326,Fire
6327,Scamper
6328,Hoofkick
6329,Blood Drain
6330,Ultrasonics
6331,Shatter
6332,Shriek
6333,Spoil
6334,Final Sting
6335,Corrosive Spit
6336,Slumber Breath
6337,Bomb Toss
6338,Bomb Toss
6339,Rhino Attack
6340,Gas Shell
6341,Sticky Tongue
6342,Labored Leap
6343,Digest
6344,Rapture
6345,Brackish Drop
6346,Acid Mist
6347,attack
6348,Bad Breath
6349,Golden Tongue
6350,Thunder
6351,Stone Gaze
6352,the Wood Remembers
6353,Fireball
6354,Smoldering Scales
6355,Tortoise Stomp
6356,Stone Gaze
6357,Horrid Horn
6358,Haste
6359,Berserk
6360,Rear
6361,Wild Horn
6362,Dark Blizzard III
6363,Iron Justice
6364,111-tonze Swing
6365,Chirp
6366,Curse
6367,Hex Eye
6368,Heartburn
6369,Rotting Bandages
6370,Eyes on Me
6371,Tail Dive
6372,Sucker
6373,Flood
6374,Dark
6375,Voidblood
6376,Triclip
6377,Void Fire II
6378,Dark Mist
6379,Quarry Lake
6380,Dirty Sneeze
6381,Beatdown
6382,Thunderstrike
6383,Dark Dome
6384,Grim Reaper
6385,Ossify
6386,Paralyze II
6387,Ravenous Bite
6388,Paralyze III
6389,Void Slash
6390,Void Trap
6391,Chaos Breath
6392,Dark Thorn
6393,Fireball
6394,Ripper Claw
6395,Heirloom Scream
6396,Deathtrap
6397,怨念
6398,インヘルス
6399,インヘルス
6400,ダークハーベスト
6401,インシックネス
6402,ブラックハネムーン
6403,狂気のまなざし
6404,Desolation
6405,Terror Eye
6406,Suction
6407,Garrotte
6408,Pounce
6409,
6410,スクリーム
6411,生き埋め
6412,ヴェンジェンフルソウル
6413,Tornado
6414,ドリッピングファング
6415,
6416,Whipcrack
6417,Stormwind
6418,Bombination
6419,Lumisphere
6420,Aero Blast
6421,Bloody Caress
6422,Acid Mist
6423,Gold Dust
6424,Leafstorm
6425,Rotten Stench
6426,Dissever
6427,Ball of Fire
6428,Ball of Ice
6429,Fear Itself
6430,Ancient Eruption
6431,Entropic Flame
6432,Shadow Flare
6433,Scream
6434,Accursed Pox
6435,Tornado
6436,Iron Justice
6437,Recharge
6438,Recharge
6439,Feint Particle Beam
6440,Feint Particle Beam
6441,Blizzard
6442,Stone
6443,Water
6444,Eye of the Stunted
6445,Eye of the Wildered
6446,Eye of the Slithered
6447,Ram
6448,Teary Twirl
6449,Pluck and Prune
6450,Pungent Pirouette
6451,Heirloom Scream
6452,Pollen
6453,Meteor Impact
6454,Debris Burst
6455,Rhino Attack
6456,Rhino Guard
6457,Rotting Bandages
6458,
6459,
6460,
6461,
6462,
6463,
6464,
6465,
6466,
6467,
6468,
6469,
6470,
6471,
6472,
6473,
6474,
6475,
6476,
6477,
6478,
6479,
6480,
6481,
6482,
6483,
6484,
6485,
6486,
6487,
6488,
6489,
6490,
6491,
6492,
6493,
6494,
6495,
6496,
6497,攻撃
6498,攻撃
6499,攻撃
6500,攻撃
6501,攻撃
6502,100-tonze Swipe
6503,100-tonze Swing
6504,
6505,
6506,Bloodrage
6507,Bloodrage
6508,
6509,Stool Pelt
6510,
6511,
6512,
6513,
6514,
6515,
6516,
6517,
6518,
6519,
6520,
6521,
6522,
6523,
6524,
6525,
6526,
6527,
6528,
6529,
6530,
6531,
6532,
6533,
6534,
6535,
6536,
6537,
6538,
6539,
6540,
6541,
6542,
6543,
6544,
6545,
6546,
6547,
6548,
6549,
6550,
6551,
6552,
6553,
6554,
6555,
6556,
6557,
6558,
6559,
6560,
6561,
6562,
6563,
6564,
6565,
6566,
6567,
6568,
6569,
6570,
6571,
6572,
6573,
6574,
6575,
6576,
6577,
6578,
6579,
6580,
6581,
6582,
6583,
6584,
6585,
6586,
6587,
6588,
6589,
6590,
6591,
6592,
6593,
6594,
6595,
6596,
6597,
6598,
6599,
6600,
